monthYear,month,levelCrookedLakeCount,levelCrookedLake,,rainfallFinal,rainfallFinal1,rainfallFinal2,rainfallFinal3,rainfallFinal4,rainfallFinal5,rainfallFinal6,rainfallFinal7,rainfallFinal8,rainfallFinal9,rainfallFinal10,rainfallFinal11,rainfallFinal12,rainfallFinal13,rainfallFinal14,rainfallFinal15,rainfallFinal16,rainfallFinal17,rainfallFinal18,rainfallFinal19,rainfallFinal20,rainfallFinal21,rainfallFinal22,rainfallFinal23,rainfallFinal24,rainfallFinal25,rainfallFinal26,rainfallFinal27,rainfallFinal28,rainfallFinal29,rainfallFinal30,rainfallFinal31,rainfallFinal32,rainfallFinal33,rainfallFinal34,rainfallFinal35,rainfallFinal36,rainfallFinal37,rainfallFinal38,rainfallFinal39,rainfallFinal40,rainfallFinal41,rainfallFinal42,rainfallFinal43,rainfallFinal44,rainfallFinal45,rainfallFinal46,rainfallFinal47,rainfallFinal48,rainfallFinal49,rainfallFinal50,rainfallFinal51,rainfallFinal52,rainfallFinal53,rainfallFinal54,rainfallFinal55,rainfallFinal56,rainfallFinal57,rainfallFinal58,rainfallFinal59,rainfallFinal60,rainfallFinal61,rainfallFinal62,rainfallFinal63,rainfallFinal64,rainfallFinal65,rainfallFinal66,rainfallFinal67,rainfallFinal68,rainfallFinal69,rainfallFinal70
2/1/1957,2,5,116.406,-0.044,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64,3.99,8.72,5.3,6.88,0.33,10.35
3/1/1957,3,5,116.662,0.256,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64,3.99,8.72,5.3,6.88,0.33
4/1/1957,4,4,116.935,0.273,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64,3.99,8.72,5.3,6.88
5/1/1957,5,7,117.0528571,0.117857143,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64,3.99,8.72,5.3
6/1/1957,6,5,116.994,-0.058857143,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64,3.99,8.72
7/1/1957,7,6,116.7916667,-0.202333333,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64,3.99
8/1/1957,8,4,117.275,0.483333333,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03,4.64
9/1/1957,9,5,117.202,-0.073,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9,4.03
10/1/1957,10,5,117.2,-0.002,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3,0.9
11/1/1957,11,4,116.74,-0.46,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61,1.3
12/1/1957,12,5,116.526,-0.214,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49,4.61
1/1/1958,1,4,116.9375,0.4115,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97,5.49
2/1/1958,2,5,117.52,0.5825,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48,0.97
3/1/1958,3,6,117.8833333,0.363333333,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38,5.48
4/1/1958,4,4,118.195,0.311666667,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23,7.38
5/1/1958,5,5,118.218,0.023,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46,7.23
6/1/1958,6,6,117.8833333,-0.334666667,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42,8.46
7/1/1958,7,4,118.11,0.226666667,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8,5.42
8/1/1958,8,4,117.76,-0.35,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6,6.8
9/1/1958,9,4,117.625,-0.135,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15,1.6
10/1/1958,10,5,117.244,-0.381,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27,1.15
11/1/1958,11,4,117.15,-0.094,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58,3.27
12/1/1958,12,4,117.095,-0.055,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9,2.58
1/1/1959,1,5,117.258,0.163,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45,6.9
2/1/1959,2,5,117.408,0.15,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83,7.45
3/1/1959,3,6,118.2616667,0.853666667,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16,0.83
4/1/1959,4,4,118.8225,0.560833333,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52,13.16
5/1/1959,5,4,118.6475,-0.175,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11,5.52
6/1/1959,6,4,119.275,0.6275,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71,11
7/1/1959,7,5,120.46,1.185,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82,12.71
8/1/1959,8,5,120.768,0.308,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44,6.82
9/1/1959,9,5,121.602,0.834,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4,7.44
10/1/1959,10,4,122.235,0.633,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78,2.4
11/1/1959,11,5,122.062,-0.173,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96,1.78
12/1/1959,12,4,121.74,-0.322,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62,1.96
1/1/1960,1,6,121.5833333,-0.156666667,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71,1.62
2/1/1960,2,4,121.56,-0.023333333,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12,4.71
3/1/1960,3,4,121.795,0.235,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95,3.12
4/1/1960,4,5,121.774,-0.021,3,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73,18.95
5/1/1960,5,4,121.3475,-0.4265,2.28,3,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31,4.73
6/1/1960,6,4,121.1075,-0.24,7.06,2.28,3,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2,6.31
7/1/1960,7,4,121.4225,0.315,13.67,7.06,2.28,3,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6,6.2
8/1/1960,8,5,122.698,1.2755,8.07,13.67,7.06,2.28,3,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6,1.6
9/1/1960,9,6,123.415,0.717,14.49,8.07,13.67,7.06,2.28,3,5.52,6.54,0.55,2.47,1.73,11.26,12.06,8.2,7.03,15.17,6.47,3.06,7.35,3.6,1.23,3.96,0.91,2.75,4.97,6.31,4.45,6.77,4.16,3.43,5.55,3.5,8.33,2.12,1.3,1.45,7.08,6.99,12.74,9.37,10.91,6.07,4.77,5.1,2.14,0.22,0.22,7.78,6.76,10.95,4.76,9.13,1.95,2.23,1.54,0.94,0.26,0.74,0.56,2.46,8.93,1.86,6.65,5.27,1.62,1.31,1.67,1.06,2.73,1.97,1.6
